,id,name,message,type,author_time
0,042cc1f69ec0878f542667cb684378869f859911,refs/tags/curl-7_19_4,,1,2009-03-02 23:05:31
1,06bf874bbca0a5c600b210b5db920eff9f95f0d0,refs/tags/curl-7_47_0,"curl 7.47.0
",1,2016-01-27 08:30:04
2,0966b324d911423c81351fb12e9219f71cd63be8,refs/tags/curl-7_34_0,"7.34.0
",1,2013-12-16 22:46:22
3,09df1cdb5cfc37516642f6c1881d7c258b82aa57,refs/tags/cares-1_5_3,,1,2008-08-29 08:33:02
4,11a7ac0d6a84290001a5239df37bbca4270b17d4,refs/tags/curl-7_27_0,,1,2012-07-27 03:54:58
5,120f17ce04794f55603a1edcd8ec8f89a09fe4ca,refs/tags/before_ftp_statemachine,,1,2005-02-09 11:50:41
6,123c7b32db965eeae2601fa8c2939a890668f5c5,refs/tags/curl-7_10_1,,1,2002-10-11 13:25:08
7,13962adcb55a676b0b47925680b2e17b3e4815f0,refs/tags/curl-7_3,,1,2000-09-28 10:26:44
8,139ab3740ae7cf5228bfb41a09d003da00d02756,refs/tags/curl-7_9_2,,1,2001-12-05 08:36:48
9,16fe0c9be3d8d3b4e81870645eb8b8c98dbfe94a,refs/tags/curl-7_7_2,,1,2001-04-23 07:34:55
10,1806879bb2444925cd7737be008496310aecfac6,refs/tags/cares-1_5_2,,1,2008-05-29 20:10:40
11,1841c8ee6af2b408d1597f77e376291611b3b783,refs/tags/curl-7_7-beta3,,1,2001-03-14 11:25:44
12,1a7f66a3de2625d10f65415e6eb3e56067dc0555,refs/tags/curl-7_44_0,"curl 7.44.0
",1,2015-08-11 20:13:01
13,1b6c683ca6ddb33d35f07c2fbb89d4622d338048,refs/tags/curl-7_19_5,,1,2009-05-18 07:07:05
14,1d3969b2152be0600484ade0aa76b37df6e67576,refs/tags/curl-7_15_4,,1,2006-06-12 06:53:10
15,1dc54324f4ea1e18df4364dc130af9b3f8c7a401,refs/tags/curl-7_19_3,,1,2009-01-19 09:59:20
16,1e7e53c87e2eb635fda9b50f8642f5d2b42a35df,refs/tags/pre-ares,,1,2003-08-05 13:04:10
