,id,name,message,type,author_time
0,834d2c69546502c858c1a72a321ffd7efe5a7fac,refs/tags/16.0.0-beta.1,"Initial beta release
",1,2017-07-26 12:55:31
1,230d41218ec4d0160b91b5a32a3647a59fe4f1e6,refs/tags/16.0.0-beta.3,"16.0.0 beta 3
",1,2017-08-03 16:05:28
2,9ebd0c9e9a167f6cf30138a7b64c0c36d5bbbd11,refs/tags/16.0.0-beta.4,"Beta 4
",1,2017-08-08 09:08:17
3,c3718c48f01fa6c2e04bd47226061769484c951b,refs/tags/16.0.0-beta.5,"16 beta 5
",1,2017-08-08 10:25:25
4,7d9b4ba35ac3d45e798908540ca8ef131b20e72d,refs/tags/16.1.0,"Tagging 16.1.0 release
",1,2017-11-09 14:55:57
5,1298e15f84c380a6ba144d83ae786c3aa6da267b,refs/tags/16.1.0-beta,"Tagging 16.1.0-beta release
",1,2017-11-02 15:34:31
6,a653f910f849b2f0ed699adf6136caa6b138d1eb,refs/tags/16.1.0-beta.1,"Tagging 16.1.0-beta.1 release
",1,2017-11-07 14:53:31
7,17aa4d4682aa5c6fdbd3fb0d65e2d69769fe2d61,refs/tags/16.1.0-rc,"Tagging 16.1.0-rc release
",1,2017-11-08 22:59:38
8,dedf0c20da67872b5dff21a25cb9075e6019c12e,refs/tags/v0.10.0,,1,2014-03-21 13:34:02
9,7f24943e5af5ee4b14ec002d45df315af94adb75,refs/tags/v0.10.0-rc1,,1,2014-03-18 22:04:44
10,95d82cacd6e9cc6a2fe6366d79510cc9133886cb,refs/tags/v0.11.0,,1,2014-07-17 13:16:48
11,0f9cec2e78c09e81dc3dac764788589a07903411,refs/tags/v0.11.0-rc1,,1,2014-07-12 19:50:45
12,7e946bcb9c5fba7fbeba7301c212d27ed653a06b,refs/tags/v0.11.1,,1,2014-07-24 22:07:22
13,3845e214a481381694de66ef6ce16ff7f5f139d5,refs/tags/v0.11.2,,1,2014-09-16 10:33:37
14,3e925822a6c3b7a2447a537563e66793383f3cc9,refs/tags/v0.12.0,,1,2014-10-28 11:23:41
15,2b4e35870b7a0c4d681bc3c86641790dd828f0a0,refs/tags/v0.12.0-rc1,,1,2014-10-16 14:56:50
16,a067fc0feef9e8b02cc3e9331360c57082afea19,refs/tags/v0.12.1,,1,2014-11-18 09:24:36
17,1e1f02a83ab2972de72acab90b7cf4769adba9e1,refs/tags/v0.12.2,,1,2014-12-18 12:45:02
18,edb8f7f4af980d2859582ed243b7f9dd6701a48e,refs/tags/v0.13.0,,1,2015-03-10 14:09:04
19,06126ad3f4d063e89b3168abce79c9cd9961831c,refs/tags/v0.13.0-rc1,,1,2015-02-22 12:08:30
20,21b41480a531199ff48034c513288765950409d4,refs/tags/v0.13.0-rc2,,1,2015-03-03 11:25:52
21,f308c03455f07ec1c7f422220b411ff1c3b024de,refs/tags/v0.13.1,,1,2015-03-16 16:49:59
22,c98c7ccd28e8c0654fe7a72c40bc733439706b20,refs/tags/v0.13.2,,1,2015-04-17 18:12:05
23,668d6a3fededd5e7babd533d5538982eb1d496fa,refs/tags/v0.13.3,,1,2015-05-08 13:31:20
24,3603d45157e6c1b21cda7ed96683408b319ae619,refs/tags/v0.14.0,,1,2015-10-07 10:19:56
25,b4e74e38e43ac53af8acd62c78c9213be0194245,refs/tags/v0.14.0-beta1,,1,2015-07-03 10:28:21
26,681bbb629fa80a67fa79ced11e5a4cad6c1878fe,refs/tags/v0.14.0-beta2,,1,2015-07-30 21:29:09
27,3f6bca7b1638ee940bb01989377abc9864edb6fe,refs/tags/v0.14.0-beta3,,1,2015-08-03 14:24:24
28,4a4174b9e8d1f554a5368da5df274746a8e332d1,refs/tags/v0.14.0-rc1,,1,2015-09-10 08:39:03
29,b247f68b337b1f0861db5ac03a2eaf7fb2e27507,refs/tags/v0.14.1,,1,2015-10-28 14:21:05
30,5a2312c8e57a1263e4432103c6c6cde1dd88efca,refs/tags/v0.14.2,,1,2015-11-02 11:45:57
31,c389c1def5e85a7339445b7aac1a9e0089414bfc,refs/tags/v0.14.3,,1,2015-11-18 18:08:52
32,149613d065f5ebd630ed6578458aa23467d6d924,refs/tags/v0.14.4,,1,2015-12-29 13:42:16
33,575cf6a82e0014249cbe9e504eb8d2b812c2d11e,refs/tags/v0.14.5,,1,2015-12-29 14:37:06
34,e278ce4445b993cc2f035b7993f12a3de7529cd4,refs/tags/v0.14.6,,1,2016-01-06 15:19:34
35,88543cec199c48df77a61a2d6e24eeb69ae10431,refs/tags/v0.14.7,,1,2016-01-28 11:28:26
36,15a8fc105f1bbff3ed15cfe442f068d3336e4803,refs/tags/v0.14.8,"v0.14.8
",1,2016-03-29 16:49:25
37,df17c7efe3cd06d651add53f24bab2077adfb1b9,refs/tags/v0.3.3,,1,2013-06-20 15:14:18
38,a54333842fff597986ec686ed46c91007e76fa18,refs/tags/v0.4.0,,1,2013-07-17 11:25:30
39,0cac12d375264a8a232a426d6d6cc8074a94000a,refs/tags/v0.4.1,,1,2013-07-26 15:33:52
40,283f4a8b04db6bbd177e94404476cabaf569d3a7,refs/tags/v0.4.2,,1,2013-12-17 22:00:17
41,f756cb3d9c504b3759fb4cc4f5aec1d1e4d31ee8,refs/tags/v0.5.0,,1,2013-10-16 11:43:09
42,f3db0006e832e24649278c9e9eab6b9ca2c80336,refs/tags/v0.5.1,,1,2013-10-29 11:26:31
43,e6912a7a4abafeacad000a74a95055365ec6d12b,refs/tags/v0.5.2,,1,2013-12-18 14:52:57
44,2e1e868080a1bc1dedb9e75f018e5823f60cd125,refs/tags/v0.8.0,,1,2013-12-19 10:41:03
45,274aca309334313e817d39c8fe0e719999a5a033,refs/tags/v0.9.0,,1,2014-02-19 22:49:57
46,9125f68194cf99e55e027b6cc7ed34325c9855e4,refs/tags/v0.9.0-rc1,,1,2014-02-16 17:35:10
47,d1c08f11d5e1ad03eb92a58b599562a010a68734,refs/tags/v15.0.0,"v15.0.0
",1,2016-04-07 12:07:50
48,36796348f23c84b473d31a6bb53f587ad056cdef,refs/tags/v15.0.0-rc.1,,1,2016-03-07 16:23:08
49,97038d1ff793e84bc402c57398294fb6cfdba8df,refs/tags/v15.0.0-rc.2,"v15.0.0-rc.2
",1,2016-03-16 19:10:29
