,id,name,message,type,author_time
0,071ce0ee2c91c9cdaf5fe89cfabc81548c1cf0bb,refs/tags/release-0.9.0-incubating-RC0,"release-0.9.0-incubating-RC0
",1,2012-03-28 18:41:57
1,0db39050b9ee535d729b6e4d15fc0aff01ba961e,refs/tags/0.26.0-rc4,,1,2015-12-08 03:48:03
2,149380cc0fe15f252946d49c427ed3eabee118db,refs/tags/1.3.0-rc1,,1,2017-05-05 16:55:45
3,14b9717f2da87abeb7d03205b74eaaa192280cc1,refs/tags/0.27.0-rc1,,1,2016-01-26 21:48:46
4,1be1db939363fccb9d5d85002e5ca5a5c3a0ec3b,refs/tags/0.17.0-rc1,,1,2014-01-28 15:44:23
5,1beaede8c13f0832d4921121da34f924deec8950,refs/tags/1.3.1,,1,2017-07-28 17:05:06
6,1beaede8c13f0832d4921121da34f924deec8950,refs/tags/1.3.1-rc1,,1,2017-07-28 17:05:06
7,224e2743920f8fa07453b0a241ed70b991715256,refs/tags/0.15.0-rc1,,1,2013-10-28 13:44:49
8,276dfacdd5e710d37eae84007a47f00a06e8f915,refs/tags/0.26.1-rc3,,1,2016-03-31 19:34:03
9,2a785ce10c14dd9c78c4362abd66c00672fc0bcb,refs/tags/1.4.0-rc3,,1,2017-08-28 13:00:44
10,2b8f3d3622a49bb475d831446315317d08f188a4,refs/tags/release-0.9.0-incubating-RC3,"release-0.9.0-incubating-RC3
",1,2012-03-30 06:11:54
11,3611eb0b7eea8d144e9b2e840e0ba16f2f659ee3,refs/tags/1.0.1,,1,2016-07-08 09:54:50
12,3611eb0b7eea8d144e9b2e840e0ba16f2f659ee3,refs/tags/1.0.1-rc1,,1,2016-07-08 09:54:50
13,36e8e07d714843091189c22b309f7de475a833a0,refs/tags/0.26.0-rc2,,1,2015-11-27 17:06:33
14,4154f66d6c6dde8fd2cf2bbf0bfa155f24ac55d4,refs/tags/1.0.4,,1,2017-04-25 03:09:23
15,4154f66d6c6dde8fd2cf2bbf0bfa155f24ac55d4,refs/tags/1.0.4-rc2,,1,2017-04-25 03:09:23
16,45363984cd9c8736511221a3a2bd2d36e9a9b396,refs/tags/0.23.0-rc1,,1,2015-07-03 11:18:54
17,462d2c62f1b416d1bca0c7abd470acea2516271d,refs/tags/release-0.9.0-incubating-RC2,"release-0.9.0-incubating-RC2
",1,2012-03-29 18:38:42
18,46834faca67f877631e1beb7d61be5c080ec3dc2,refs/tags/0.22.0-rc1,,1,2015-02-23 11:34:16
19,4844353847657e9449de433172905a8659033d0e,refs/tags/1.2.0-rc1,,1,2017-02-09 13:39:35
20,50550bb7daa6d1f4b330d581c7f6867a116dbf5a,refs/tags/1.3.0-rc2,,1,2017-05-15 12:11:03
21,555db235a34afbb9fb49940376cc33a66f1f85f0,refs/tags/0.28.1,,1,2016-04-05 13:12:20
22,555db235a34afbb9fb49940376cc33a66f1f85f0,refs/tags/0.28.1-rc2,,1,2016-04-05 13:12:20
23,56529fa99f882c833e02e1cfd93d4e8c4c5aa11c,refs/tags/1.0.2-rc1,,1,2016-10-18 14:14:05
24,57b57a2baf664539b6fb6c06a7a034a6b39c05d2,refs/tags/0.18.0-rc1,,1,2014-02-13 15:16:28
25,5edc7bab79649341c44df21c8842e05fb6d6c2bb,refs/tags/0.26.2,,1,2016-06-20 11:03:01
